Exchange Date,ACWI.World.Equities,IGOV.World.Debt,VWOB.EmergingMarkets.Debt,VEU.World.Equities,LQD.US.Debt,SPY.US.Equities,REET.World.Alternative,PSP.World.PrivateEquity
2020-03-30,63.04,49.62,70.67,41.14,123.92,261.65,19.26,40.95
2020-03-27,61.68,49.93,71.76,40.27,122.43,253.42,19.2,41.45
2020-03-26,63.54,49.35,72.01,41.77,122.68,261.2,19.26,42.4
2020-03-25,60.36,48.22,70.51,40.11,122.58,246.79,18.29,39.8
2020-03-24,58.75,47.89,67.99,38.79,116.98,243.15,17.38,37.45
2020-03-23,54.33,47.78,65.38,35.86,114.63,222.95,15.98,33.85
2020-03-20,55.31,47.71,65.06,36.6,106.74,228.8,16.38,36.15
2020-03-19,57.12,47.2,62.6,36.78,105.05,240.51,16.64,37.1
2020-03-18,56.76,47.77,62.0,36.36,110.51,240.0,16.86,35.5
2020-03-17,60.39,48.88,67.42,38.89,116.33,252.8,18.96,40.5
2020-03-16,56.84,49.79,69.0,36.95,121.3,239.85,18.51,42.2
2020-03-13,64.02,49.98,71.92,41.68,123.05,269.32,22.21,47.1
2020-03-12,59.74,50.85,69.91,39.05,117.94,248.11,21.22,44.3
2020-03-11,66.25,52.0,74.03,43.72,123.85,274.36,23.69,50.6
2020-03-10,69.86,51.87,77.5,45.99,128.06,288.42,25.05,53.25
2020-03-09,66.79,53.09,75.85,44.18,131.01,274.23,24.34,51.15
2020-03-06,72.23,52.26,81.92,48.01,134.27,297.46,26.28,56.55
2020-03-05,73.54,51.74,82.36,48.75,133.34,302.46,26.69,57.95
2020-03-04,75.86,51.29,83.01,50.01,133.39,312.86,27.12,59.85
2020-03-03,72.87,51.4,82.17,48.69,133.2,300.24,26.27,58.45
2020-03-02,74.65,51.0,81.43,49.22,131.7,309.09,26.19,59.1
2020-02-28,72.26,50.67,81.07,48.49,132.18,296.26,25.6,57.65
2020-02-27,73.03,50.29,81.33,48.76,130.71,297.51,26.12,58.45
2020-02-26,75.68,49.95,82.39,50.21,131.41,311.5,27.41,60.6
2020-02-25,75.61,50.06,82.28,50.04,131.9,312.65,27.72,60.85
2020-02-24,77.6,49.86,82.99,50.84,131.77,322.42,28.34,62.5
2020-02-21,80.36,49.7,83.27,52.79,131.75,333.48,28.79,65.15
2020-02-20,80.99,49.51,82.97,53.06,131.49,336.95,28.74,65.55
2020-02-19,81.46,49.58,82.88,53.54,131.05,338.34,28.51,65.625
2020-02-18,81.12,49.63,82.82,53.22,131.23,336.73,28.83,65.35
2020-02-17,,,,,,,,
2020-02-14,81.44,49.69,82.7,53.59,130.98,337.6,28.84,65.7
2020-02-13,81.36,49.68,82.53,53.62,130.66,337.06,28.57,65.6
2020-02-12,81.73,49.69,82.47,54.07,130.75,337.42,28.49,65.65
2020-02-11,81.19,49.89,82.35,53.73,130.81,335.26,28.37,65.6
2020-02-10,80.78,49.81,82.37,53.29,131.0,334.68,28.29,65.25
2020-02-07,80.38,49.85,82.38,53.16,130.69,332.2,28.07,64.75
2020-02-06,80.91,49.86,82.33,53.67,130.19,333.98,28.15,65.25
2020-02-05,80.75,49.88,82.14,53.57,130.25,332.86,28.08,65.4
2020-02-04,79.99,50.18,82.21,53.08,130.33,329.06,28.07,65.2
2020-02-03,78.64,50.4,82.15,52.16,130.65,324.12,27.83,64.15
2020-01-31,78.11,50.66,82.55,51.92,131.09,321.73,27.84,64.1
2020-01-30,79.51,50.39,82.41,52.84,130.75,327.68,28.1,64.5
2020-01-29,79.51,50.26,82.38,53.09,130.67,326.62,28.05,64.65
2020-01-28,79.52,50.18,82.0,53.07,130.25,326.89,28.09,64.45
2020-01-27,78.78,50.28,81.59,52.62,130.32,323.5,28.01,63.95
2020-01-24,80.27,50.05,81.82,53.84,130.07,328.77,28.2,64.9
2020-01-23,80.94,50.09,81.72,54.13,129.85,331.72,28.28,65.3
2020-01-22,80.93,49.97,81.94,54.33,129.68,331.34,28.11,65.7
2020-01-21,80.87,49.92,81.87,54.16,129.61,331.3,28.24,65.25
2020-01-20,,,,,,,,
2020-01-17,81.31,49.79,81.93,54.78,128.99,331.95,28.1,65.2
2020-01-16,81.09,49.92,82.0,54.62,129.01,330.92,28.0,65.0
2020-01-15,80.5,50.0,81.93,54.3,128.83,328.19,27.8,64.25
2020-01-14,80.55,49.84,81.63,54.43,128.55,327.45,27.57,64.05
2020-01-13,80.62,49.82,81.62,54.44,128.39,327.95,27.59,64.15
2020-01-10,80.02,50.02,81.46,54.02,128.7,325.71,27.35,63.85
2020-01-09,80.2,49.86,81.4,54.14,128.34,326.65,27.22,64.05
2020-01-08,79.75,49.92,81.58,53.9,127.73,324.45,27.31,63.75
2020-01-07,79.36,50.23,81.32,53.77,127.91,322.73,27.29,63.65
2020-01-06,79.56,50.45,81.19,53.85,128.24,323.64,27.45,63.75
2020-01-03,79.38,50.34,81.32,53.75,128.67,322.41,27.52,63.85
2020-01-02,80.07,50.13,81.51,54.44,128.23,324.87,27.32,64.2
2020-01-01,,,,,,,,
2019-12-31,79.25,50.17,81.41,53.75,127.96,321.86,27.62,63.95
2019-12-30,79.07,50.12,81.33,53.58,128.49,321.08,27.4,63.55
2019-12-27,79.55,50.14,81.5,53.94,128.26,322.86,27.34,63.8
2019-12-26,79.5,49.9,81.18,53.81,128.08,322.94,27.31,63.6
2019-12-25,,,,,,,,
2019-12-24,79.07,49.8,81.17,53.54,127.85,321.23,27.16,63.175
2019-12-23,79.05,49.76,81.04,53.58,127.72,321.22,27.06,63.1
2019-12-20,78.87,49.77,81.26,54.07,127.66,320.73,27.14,64.85
2019-12-19,78.73,49.85,81.11,54.04,127.7,320.9,27.02,64.7
2019-12-18,78.55,49.99,81.3,54.02,127.91,319.59,26.9,64.45
2019-12-17,78.5,50.23,81.25,54.03,128.0,319.57,26.72,64.55
2019-12-16,78.51,50.27,80.99,54.07,128.1,319.5,26.97,64.75
2019-12-13,78.88,50.23,80.99,53.52,128.39,317.32,27.47,63.85
2019-12-12,78.63,50.08,80.66,53.3,127.56,317.13,27.58,63.5
2019-12-11,77.94,50.28,80.63,52.81,128.15,314.42,27.93,63.3
2019-12-10,77.57,50.03,80.11,52.46,127.65,313.53,28.25,63.15
2019-12-09,77.62,49.99,80.01,52.39,127.65,313.88,28.33,63.05
2019-12-06,77.87,49.89,79.9,52.61,127.67,314.87,28.38,63.0
2019-12-05,77.26,50.01,79.76,52.23,127.74,312.02,28.29,62.8
2019-12-04,77.18,50.07,79.45,52.21,127.88,311.46,28.25,62.45
2019-12-03,76.65,50.11,79.36,51.77,128.05,309.55,28.18,61.9
2019-12-02,77.04,49.89,79.28,51.95,127.07,311.64,28.09,62.35
2019-11-29,77.54,49.96,79.92,52.16,127.97,314.31,28.36,62.7
2019-11-28,,,,,,,,
2019-11-27,78.02,49.89,80.02,52.64,128.23,315.48,28.48,62.95
2019-11-26,77.73,49.97,80.06,52.52,128.24,314.08,28.36,62.65
2019-11-25,77.67,49.89,79.92,52.54,127.91,313.37,28.05,62.3
2019-11-22,77.08,49.93,79.85,52.11,127.47,310.96,28.01,61.7
2019-11-21,77.01,50.06,79.82,52.03,127.12,310.27,28.04,61.65
2019-11-20,77.04,50.15,79.77,52.09,127.42,310.77,28.34,61.75
2019-11-19,77.37,50.11,79.63,52.42,127.24,311.93,28.4,62.0
2019-11-18,77.46,50.1,79.8,52.4,126.99,312.02,28.26,61.775
2019-11-15,77.39,50.03,80.05,52.41,126.85,311.79,28.11,61.75
2019-11-14,76.88,49.89,80.04,52.03,126.83,309.55,27.95,61.5
2019-11-13,76.87,49.74,79.6,52.11,126.17,309.1,27.73,61.55
2019-11-12,76.94,49.67,79.68,52.31,125.87,309.0,27.68,61.8
2019-11-11,76.99,49.73,79.8,52.38,125.75,308.35,27.92,61.35
2019-11-08,77.17,49.72,79.81,52.55,125.71,308.94,27.89,61.2
2019-11-07,77.17,49.96,79.87,52.7,125.88,308.18,27.99,61.25
2019-11-06,76.85,50.26,80.19,52.47,126.87,307.1,28.32,61.25
2019-11-05,76.89,50.26,79.99,52.52,126.16,307.03,28.32,61.45
2019-11-04,76.87,50.55,80.35,52.45,126.89,307.37,28.67,61.5
2019-11-01,76.54,50.96,80.7,52.12,127.49,306.14,28.73,61.35
2019-10-31,75.77,50.86,80.7,51.62,127.71,303.33,28.69,60.65
2019-10-30,75.95,50.52,80.5,51.77,126.94,304.14,28.74,60.75
2019-10-29,75.77,50.33,80.39,51.61,126.49,303.21,28.54,60.85
2019-10-28,75.86,50.24,80.42,51.68,126.82,303.3,28.57,60.6
2019-10-25,75.41,50.31,80.7,51.46,127.2,301.6,28.65,60.25
2019-10-24,75.2,50.52,80.63,51.32,127.42,300.37,28.85,60.25
2019-10-23,75.03,50.64,80.67,51.24,127.14,299.88,28.83,60.05
2019-10-22,74.76,50.59,80.42,51.04,127.07,299.01,28.77,59.8
2019-10-21,75.0,50.58,80.26,51.1,126.85,299.99,28.81,60.05
2019-10-18,74.46,50.66,80.59,50.78,127.14,297.97,28.62,59.65
2019-10-17,74.71,50.61,80.44,50.86,126.98,299.28,28.5,59.9
2019-10-16,74.53,50.27,80.35,50.71,126.8,298.4,28.41,59.4
2019-10-15,74.51,50.3,80.46,50.67,126.66,298.88,28.31,59.3
2019-10-14,73.77,50.355,80.49,50.13,127.0,295.95,28.21,58.5
2019-10-11,73.97,50.34,80.45,50.35,126.58,296.28,28.25,58.85
2019-10-10,72.98,50.32,80.45,49.52,126.81,293.24,28.12,57.85
2019-10-09,72.41,50.46,80.5,49.15,127.56,291.27,28.09,57.45
2019-10-08,71.79,50.55,80.46,48.75,127.51,288.53,28.01,56.95
2019-10-07,72.75,50.68,80.35,49.19,127.62,293.08,28.13,57.5
2019-10-04,73.04,50.83,80.94,49.37,128.27,294.35,28.18,57.8
2019-10-03,72.28,50.77,80.38,49.0,127.74,290.42,28.0,57.25
2019-10-02,71.68,50.45,79.91,48.63,127.24,288.06,27.77,57.05
2019-10-01,72.9,50.45,80.08,49.48,127.29,293.24,27.81,58.15
2019-09-30,73.75,50.47,80.6,49.9,127.48,296.77,28.08,59.1
2019-09-27,73.4,50.65,80.44,49.74,127.06,295.4,28.02,59.25
2019-09-26,73.81,50.56,80.48,50.07,127.03,297.0,28.08,59.9
2019-09-25,73.89,50.58,80.36,49.91,126.76,297.62,27.85,59.7
2019-09-24,73.69,51.16,80.47,50.0,127.48,295.87,27.78,59.9
2019-09-23,74.13,50.785,81.03,50.55,127.08,298.21,28.05,60.45
2019-09-20,74.23,50.67,81.04,50.6,127.17,298.28,27.99,61.5
2019-09-19,74.51,50.56,80.71,50.71,126.3,301.08,28.09,61.5
2019-09-18,74.43,50.48,80.37,50.61,125.94,301.1,27.93,61.1
2019-09-17,74.47,50.42,80.4,50.72,125.63,300.92,28.03,61.6
2019-09-16,74.35,50.26,80.03,50.58,125.31,300.16,27.89,61.2
2019-09-13,74.66,50.4,79.91,50.99,124.68,301.09,27.7,61.7
2019-09-12,74.58,50.64,80.62,50.69,125.81,301.29,27.77,61.3
2019-09-11,74.26,50.53,80.44,50.43,125.98,300.25,27.81,60.8
2019-09-10,73.69,50.6,80.32,50.1,126.08,298.13,27.76,60.6
2019-09-09,73.68,50.8,80.97,50.05,127.15,298.2,27.96,61.005
2019-09-06,73.59,50.94,81.45,49.9,128.09,298.05,27.94,60.8
2019-09-05,73.49,51.02,81.29,49.77,127.63,297.82,27.85,60.6
2019-09-04,72.7,51.37,81.56,49.39,128.57,294.04,27.93,60.0
2019-09-03,71.74,51.25,81.12,48.68,128.33,290.74,27.66,58.7
2019-09-02,,,,,,,,
2019-08-30,72.13,51.21,81.3,48.85,128.8,292.45,27.5,58.85
2019-08-29,71.99,51.39,81.13,48.61,128.82,292.58,27.5,58.7
2019-08-28,71.19,51.5,81.08,48.2,129.1,288.89,27.3,58.225
2019-08-27,70.9,51.54,80.92,48.12,129.1,286.87,27.25,58.15
2019-08-26,71.09,51.22,80.65,48.17,128.41,288.0,27.32,58.15
2019-08-23,70.44,51.39,80.72,47.8,128.4,284.85,27.17,57.8
2019-08-22,71.94,51.08,80.8,48.4,127.93,292.36,27.44,58.65
2019-08-21,72.05,51.21,80.7,48.63,128.4,292.45,27.34,58.4
2019-08-20,71.46,51.4,80.47,48.27,128.17,290.09,27.26,57.8
2019-08-19,71.84,51.21,80.47,48.33,127.43,292.33,27.39,57.75
2019-08-16,71.24,51.52,80.96,48.1,127.85,288.85,27.3,57.4
2019-08-15,70.28,51.68,80.4,47.55,127.62,284.65,27.0,56.45
2019-08-14,70.15,51.4,79.95,47.38,127.0,283.9,26.75,56.6
2019-08-13,72.21,51.19,80.41,48.72,126.63,292.55,27.09,57.8
2019-08-12,71.17,51.34,80.42,48.23,126.73,288.07,27.07,57.55
2019-08-09,71.98,51.08,81.48,48.67,125.94,291.62,27.2,58.3
2019-08-08,72.47,51.2,81.32,49.01,126.31,293.62,27.27,58.85
2019-08-07,71.42,51.18,81.01,48.48,125.97,287.97,26.87,58.25
2019-08-06,71.17,50.94,80.64,48.28,125.99,287.8,26.69,57.65
2019-08-05,70.37,50.87,80.28,47.9,125.21,283.82,26.42,57.0
2019-08-02,72.51,50.66,80.72,49.26,125.12,292.62,26.99,58.45
2019-08-01,73.16,50.43,80.88,49.68,124.99,294.84,26.76,59.0
2019-07-31,73.76,50.2,81.08,50.07,124.33,297.43,26.77,59.5
2019-07-30,74.45,50.29,80.94,50.4,124.22,300.72,27.1,60.25
2019-07-29,74.81,50.25,81.13,50.92,124.26,301.46,27.05,60.6
2019-07-26,74.86,50.11,81.03,50.93,124.34,302.01,27.0,60.85
2019-07-25,74.49,50.26,81.17,50.82,124.17,300.0,26.94,60.85
2019-07-24,75.05,50.37,81.08,51.27,124.57,301.44,27.1,61.1
2019-07-23,74.81,50.21,80.93,51.24,124.22,300.03,27.04,60.55
2019-07-22,74.4,50.51,80.81,51.0,124.15,297.9,26.84,60.05
2019-07-19,74.22,50.39,80.61,50.97,123.77,297.17,26.93,59.75
2019-07-18,74.65,50.67,80.61,51.11,123.96,298.83,27.32,59.95
2019-07-17,74.3,50.58,80.63,50.92,123.67,297.74,27.17,59.9
2019-07-16,74.63,50.25,80.44,51.0,123.02,299.71,27.22,60.0
2019-07-15,74.91,50.35,80.48,51.19,123.28,300.75,27.3,60.45
2019-07-12,74.85,50.23,80.29,51.11,123.07,300.65,27.33,60.4
2019-07-11,74.63,50.19,80.13,51.09,122.95,299.31,27.37,60.275
2019-07-10,74.54,50.29,80.3,51.05,123.68,298.61,27.52,60.35
2019-07-09,74.16,50.18,80.3,50.83,123.4,297.19,27.4,59.9
2019-07-08,74.2,50.33,80.47,51.03,123.66,296.82,27.33,60.05
2019-07-05,74.59,50.48,80.65,51.35,123.83,298.46,27.39,60.55
2019-07-04,,,,,,,,
2019-07-03,74.94,50.835,80.8,51.68,124.93,298.8,27.35,60.8
2019-07-02,74.47,50.58,80.54,51.46,124.59,296.43,27.03,60.4
2019-07-01,74.29,50.43,80.49,51.37,124.25,295.66,26.67,60.1
2019-06-28,73.71,50.85,80.42,50.99,124.37,293.0,26.67,59.7
2019-06-27,73.4,50.69,80.29,50.84,124.05,291.5,26.61,59.125
2019-06-26,73.12,50.66,79.99,50.63,123.33,290.47,26.45,58.9
2019-06-25,73.07,50.77,79.98,50.5,123.58,290.76,26.86,58.65
2019-06-24,73.66,50.86,80.15,50.88,123.95,293.64,27.0,59.25
2019-06-21,73.74,50.82,80.13,50.8,123.64,294.0,27.1,60.2
2019-06-20,73.94,50.62,80.54,51.01,124.09,295.86,27.37,60.45
2019-06-19,73.11,50.29,80.13,50.47,123.42,293.06,27.21,60.0
2019-06-18,72.87,49.95,79.65,50.15,122.64,292.4,27.05,59.35
2019-06-17,71.94,49.9,79.02,49.37,121.83,289.37,27.05,58.95
2019-06-14,72.78,49.8,78.98,49.9,121.77,289.26,27.14,59.0
2019-06-13,73.1,50.12,79.11,50.25,121.72,289.58,27.19,59.3
2019-06-12,72.85,49.95,79.08,50.25,121.41,288.39,27.07,59.15
2019-06-11,73.27,50.03,79.075,50.68,121.23,288.9,27.1,59.45
2019-06-10,73.06,50.0,78.96,50.34,121.12,288.97,27.01,59.15
2019-06-07,72.75,50.25,78.87,50.13,121.56,287.65,27.07,58.9
2019-06-06,71.99,49.96,78.64,49.61,121.02,284.8,26.94,58.25
2019-06-05,71.61,49.78,78.37,49.43,120.79,282.96,26.89,58.3
2019-06-04,71.36,49.79,78.12,49.49,120.87,280.53,26.5,58.1
2019-06-03,70.22,49.76,77.86,49.07,120.83,274.57,26.6,57.15
2019-05-31,70.09,49.36,78.17,48.72,120.83,275.27,26.45,57.25
2019-05-30,70.78,49.01,78.11,49.02,120.55,279.03,26.44,58.05
2019-05-29,70.47,48.89,77.95,48.81,119.86,278.27,26.41,57.75
2019-05-28,70.88,48.95,77.91,48.98,119.81,280.15,26.66,57.95
2019-05-27,,,,,,,,
2019-05-24,71.49,49.06,77.78,49.32,119.73,282.78,26.96,58.45
2019-05-23,71.1,48.83,77.55,48.9,119.48,282.14,26.79,58.2
2019-05-22,71.91,48.59,77.71,49.42,119.22,285.63,26.83,59.25
2019-05-21,72.2,48.64,77.89,49.59,119.07,286.51,26.86,59.4
2019-05-20,71.55,48.61,77.68,49.21,118.97,283.95,26.65,59.25
2019-05-17,71.99,48.79,77.62,49.4,119.25,285.84,26.83,59.45
2019-05-16,72.54,48.75,77.68,49.85,119.24,287.7,26.9,59.65
2019-05-15,72.0,48.93,77.7,49.61,119.43,285.06,26.79,59.2
2019-05-14,71.71,48.75,77.55,49.44,119.1,283.4,26.67,59.05
2019-05-13,71.05,48.98,77.25,48.96,118.93,280.86,26.51,58.5
2019-05-10,72.88,48.76,77.72,50.2,118.86,288.1,26.57,59.85
2019-05-09,72.43,48.82,77.58,49.86,118.79,286.66,26.36,59.6
2019-05-08,72.8,48.69,77.57,50.25,118.68,287.53,26.26,59.85
2019-05-07,72.84,48.69,77.66,50.26,119.08,287.93,26.29,59.5
2019-05-06,74.1,48.6,77.91,51.13,119.09,292.82,26.69,60.45
2019-05-03,74.72,48.54,77.93,51.74,118.93,294.03,26.79,61.0
2019-05-02,73.94,48.51,77.62,51.2,118.4,291.18,26.62,60.2
2019-05-01,74.11,48.6,77.7,51.22,118.83,291.81,26.54,60.2
2019-04-30,74.62,48.67,78.13,51.58,119.22,294.02,26.54,60.5
2019-04-29,74.55,48.5,77.89,51.57,119.17,293.87,26.35,60.6
2019-04-26,74.37,48.47,77.97,51.42,119.64,293.41,26.61,60.25
2019-04-25,74.09,48.38,77.83,51.15,119.22,292.05,26.48,59.85
2019-04-24,74.11,48.6,77.94,51.21,119.28,292.23,26.46,60.1
2019-04-23,74.52,48.63,77.98,51.72,118.88,292.88,26.23,60.0
2019-04-22,74.12,48.78,77.84,51.61,118.39,290.27,26.07,59.65
2019-04-19,,,,,,,,
2019-04-18,74.13,48.74,77.83,51.71,118.58,290.02,26.28,59.85
2019-04-17,74.11,48.79,77.8,51.73,118.48,289.45,26.16,59.4
2019-04-16,74.08,48.78,77.83,51.65,118.5,290.16,26.41,59.35
2019-04-15,74.0,48.89,77.65,51.47,118.83,289.97,26.82,59.1
2019-04-12,74.03,48.83,77.7344,51.51,119.02,290.16,26.95,59.05
2019-04-11,73.51,49.01,77.79,51.17,119.09,288.21,26.78,58.55
2019-04-10,73.74,49.08,78.05,51.38,119.21,288.29,26.81,58.65
2019-04-09,73.43,49.03,77.95,51.17,118.63,287.31,26.52,58.1
2019-04-08,73.82,48.88,77.9,51.39,118.38,288.79,26.74,58.6
2019-04-05,73.73,48.7,78.03,51.39,118.55,288.57,26.78,58.65
2019-04-04,73.45,48.84,77.9,51.19,118.36,287.18,26.75,58.35
2019-04-03,73.34,48.84,77.9,51.2,118.17,286.42,26.84,58.55
2019-04-02,73.0,48.85,77.91,50.83,118.42,285.97,26.85,58.0
2019-04-01,73.03,48.86,77.86,50.84,118.26,285.83,26.75,58.0
2019-03-29,72.15,49.04,78.25,50.15,119.06,282.48,26.72,57.25
2019-03-28,71.7,48.98,78.04,49.92,119.15,280.71,26.77,57.0
2019-03-27,71.49,49.18,77.91,49.89,119.0,279.65,26.62,57.0
2019-03-26,71.82,49.21,78.23,50.03,118.84,281.12,26.62,56.75
2019-03-25,71.33,49.3,78.08,49.75,118.79,279.04,26.41,56.45
2019-03-22,71.34,49.25,77.9,49.83,118.55,279.25,26.38,57.0
2019-03-21,72.85,49.08,78.09,50.93,117.83,284.73,26.57,58.0
2019-03-20,72.34,49.2,77.99,50.9,117.61,281.55,26.26,58.0
2019-03-19,72.52,48.95,77.6,50.94,116.82,282.4,26.45,57.8
2019-03-18,72.46,48.79,77.57,50.85,116.8,282.33,26.49,57.9
2019-03-15,72.06,48.84,77.5,50.53,116.86,281.31,26.57,57.55
2019-03-14,71.48,48.61,77.25,50.0,116.44,281.16,26.58,57.0
2019-03-13,71.55,48.78,77.32,50.09,116.67,281.34,26.55,56.9
2019-03-12,71.14,48.63,77.31,49.76,116.86,279.49,26.4,56.6
2019-03-11,70.87,48.45,77.13,49.69,116.54,278.44,26.39,56.35
2019-03-08,69.94,48.45,76.95,49.14,116.41,274.46,26.09,55.75
2019-03-07,70.12,48.29,76.89,49.25,116.26,275.01,25.97,55.95
2019-03-06,70.86,48.55,76.99,49.94,115.88,277.33,26.09,56.95
2019-03-05,71.21,48.32,76.96,50.09,115.77,279.02,26.23,57.05
2019-03-04,71.2,48.44,76.84,49.96,115.73,279.4,26.06,57.35
2019-03-01,71.41,48.5,76.91,50.08,115.47,280.42,26.03,57.25
2019-02-28,71.03,48.61,77.37,49.83,116.03,278.68,26.17,57.1
2019-02-27,71.28,48.73,77.37,50.08,116.19,279.2,26.14,57.05
2019-02-26,71.43,48.91,77.31,50.3,116.52,279.32,26.26,57.35
2019-02-25,71.38,48.72,77.11,50.14,116.34,279.52,26.2,57.15
2019-02-22,71.2,48.66,77.04,49.93,116.38,279.14,26.36,57.0
2019-02-21,70.77,48.6,76.91,49.66,115.86,277.42,26.19,56.6
2019-02-20,70.94,48.67,77.1,49.8,116.19,278.41,26.17,56.9
2019-02-19,70.75,48.66,76.96,49.54,116.29,277.85,26.31,56.8
2019-02-18,,,,,,,,
2019-02-15,70.51,48.47,76.92,49.3,116.22,277.37,26.31,56.35
2019-02-14,69.79,48.43,76.97,48.8,116.08,274.38,26.12,55.85
2019-02-13,69.83,48.21,76.84,48.77,115.95,274.99,26.14,56.1
2019-02-12,69.79,48.45,76.8,48.84,116.25,274.1,26.11,55.95
2019-02-11,68.94,48.39,76.665,48.31,116.09,270.62,26.3,55.45
2019-02-08,69.03,48.6,76.85,48.44,116.35,270.47,26.28,55.55
2019-02-07,69.05,48.62,77.03,48.61,116.06,270.14,26.23,55.7485
2019-02-06,69.78,48.59,77.07,49.22,116.08,272.74,26.11,56.15
2019-02-05,70.05,48.8,77.14,49.56,116.3,273.1,26.33,56.25
2019-02-04,69.64,48.9,76.75,49.13,115.83,271.96,26.12,55.9
2019-02-01,69.24,49.02,76.91,48.93,115.99,270.06,25.97,55.7
2019-01-31,69.32,49.14,77.23,49.03,116.62,269.93,26.09,55.55
2019-01-30,68.87,49.14,76.7,48.94,115.81,267.58,26.08,55.0
2019-01-29,67.91,48.97,76.48,48.33,115.28,263.41,25.83,54.45
2019-01-28,67.9,48.97,76.28,48.17,115.03,263.76,25.58,54.4
2019-01-25,68.37,48.93,76.55,48.52,115.05,265.78,25.34,54.55
2019-01-24,67.62,48.57,76.65,47.93,114.95,263.55,24.97,54.1
2019-01-23,67.5,48.54,76.44,47.78,114.65,263.41,24.88,53.95
2019-01-22,67.33,48.42,76.01,47.54,114.36,262.86,24.87,53.8
2019-01-21,,,,,,,,
2019-01-18,68.23,48.37,76.14,48.32,114.17,266.46,24.96,54.3
2019-01-17,67.52,48.56,75.93,47.84,113.97,262.96,24.83,53.75
2019-01-16,67.03,48.69,75.71,47.69,113.74,260.98,24.8,53.6
2019-01-15,66.84,48.7,75.61,47.45,113.52,260.35,24.58,53.1
2019-01-14,66.24,48.91,75.52,47.16,113.45,257.4,24.43,52.6
2019-01-11,66.62,48.83,75.47,47.47,113.75,258.98,24.57,53.2
2019-01-10,66.86,48.83,75.46,47.7,113.54,258.88,24.46,53.35
2019-01-09,66.55,48.99,75.51,47.54,113.84,257.97,24.19,53.15
2019-01-08,65.94,48.55,75.4,46.91,113.41,256.77,24.18,52.5
2019-01-07,65.46,48.8,75.4,46.62,113.16,254.38,23.74,51.9
2019-01-04,65.06,48.66,75.14,46.47,113.15,252.39,23.64,51.15
2019-01-03,63.05,48.73,74.95,45.08,113.22,244.21,23.28,49.2
2019-01-02,64.14,48.4,74.75,45.53,113.17,250.18,23.14,50.05
2019-01-01,,,,,,,,
2018-12-31,64.16,48.47,74.54,45.58,112.82,249.92,23.42,50.05
2018-12-28,63.85,48.38,74.41,45.55,112.51,247.75,23.54,50.3
2018-12-27,63.74,48.16,74.31,45.3,111.98,248.07,23.44,50.05
2018-12-26,63.44,48.02,74.09,45.25,111.98,246.18,23.46,50.0
2018-12-25,,,,,,,,
2018-12-24,61.18,48.24,74.01,44.23,112.07,234.34,22.86,48.6
2018-12-21,62.29,47.94,74.33,45.11,112.33,240.7,23.42,48.95
2018-12-20,63.49,48.38,74.7,45.84,112.44,247.17,23.79,49.25
2018-12-19,64.05,47.99,74.74,45.91,112.81,251.26,24.01,49.75
2018-12-18,64.95,47.89,74.66,46.41,112.9,255.08,24.29,50.45
2018-12-17,65.58,48.0,74.53,46.33,112.85,255.36,24.25,50.194
2018-12-14,66.59,47.8,74.56,46.73,112.73,260.47,25.0099,51.45
2018-12-13,67.68,47.86,74.48,47.36,112.85,265.37,25.03,52.3
2018-12-12,67.74,47.9,74.4,47.43,112.55,265.46,24.95,52.6
2018-12-11,67.03,47.87,74.19,46.73,112.43,264.13,25.25,51.75
2018-12-10,66.94,47.95,74.19,46.55,112.23,264.07,25.26,51.8
2018-12-07,67.14,48.17,74.11,46.94,111.89,263.57,25.41,52.4
2018-12-06,68.45,48.1,74.15,47.53,111.88,269.84,25.64,53.2
2018-12-05,,,,,,,,
2018-12-04,68.75,47.98,74.1,47.95,111.54,270.25,25.08,53.8
2018-12-03,70.73,47.77,74.0,49.18,111.52,279.3,25.45,55.6
2018-11-30,69.83,47.67,74.06,48.43,111.46,275.65,25.29,54.65
2018-11-29,69.62,47.78,73.89,48.59,111.53,273.98,25.24,55.1
2018-11-28,69.91,47.62,73.9,48.86,111.85,274.58,25.37,55.35
2018-11-27,68.52,47.39,73.4,48.11,111.55,268.4,25.08,54.4
2018-11-26,68.44,47.54,73.53,48.16,111.69,267.5,25.03,54.8
2018-11-23,67.45,47.44,73.5504,47.47,111.64,263.25,24.95,54.25
2018-11-22,,,,,,,,
2018-11-21,67.9,47.58,73.77,47.83,111.59,265.02,24.92,54.075
2018-11-20,67.28,47.48,73.63,47.11,111.35,264.12,24.87,53.0
2018-11-19,68.53,47.77,73.96,48.02,111.62,269.1,25.06,53.95
2018-11-16,69.58,47.68,74.31,48.49,111.73,273.73,25.09,54.8
2018-11-15,69.4,47.42,74.05,48.41,111.51,273.02,24.88,54.9
2018-11-14,68.74,47.35,74.19,48.05,111.72,270.2,25.1,55.05
2018-11-13,68.99,47.18,74.11,47.93,112.02,272.06,25.08,55.0
2018-11-12,68.89,47.13,74.09,47.68,112.17,272.57,25.0,54.65
2018-11-09,70.18,47.35,74.2,48.45,112.18,277.76,25.07,56.0
2018-11-08,70.78,47.35,74.21,48.9,112.1,280.5,25.14,56.5
2018-11-07,71.36,47.655,74.495,49.52,112.43,281.01,25.17,57.1
2018-11-06,70.08,47.59,74.35,48.88,112.14,275.12,24.78,56.3
