Date,Price
2015-03-04,186.254811996
2015-03-03,185.401037226
2015-03-02,185.582823243
2015-02-27,186.068920378
2015-02-26,186.036264254
2015-02-25,184.1528034
2015-02-24,183.987503649
2015-02-23,183.920390064
2015-02-20,182.91107124
2015-02-19,183.175092702
2015-02-18,182.576833164
2015-02-17,182.35276551
2015-02-16,183.82850234
2015-02-13,183.4183253
2015-02-12,182.997991864
2015-02-11,183.254442151
2015-02-10,183.796392024
2015-02-09,184.31637516
2015-02-06,184.561545148
2015-02-05,183.258103356
2015-02-04,185.221103712
2015-02-03,183.310271244
2015-01-30,186.063677415
2015-01-29,185.183086536
2015-01-28,186.041703375
2015-01-27,184.54276315
2015-01-23,186.48650619
2015-01-22,184.140915508
2015-01-21,181.264228669
2015-01-20,182.357964696
2015-01-19,181.937916524
2015-01-16,181.676829756
2015-01-15,181.4320903
2015-01-14,179.7065127
2015-01-13,179.174799538
2015-01-12,178.240805206
2015-01-09,177.909547887
2015-01-08,177.998698501
2015-01-07,177.54442479
2015-01-06,177.660076012
2015-01-05,176.384728195
2015-01-02,175.531047873
2014-12-31,174.30543504
2014-12-30,173.7148322
2014-12-29,173.427892168
2014-12-26,172.701781952
2014-12-24,172.42951416
2014-12-23,172.628406824
2014-12-22,172.708174012
2014-12-19,172.730048435
2014-12-18,171.9629538
2014-12-17,172.159191879
2014-12-16,170.5914176
2014-12-15,170.68934622
2014-12-12,170.638902092
2014-12-11,170.455365964
2014-12-10,170.278973473
2014-12-09,171.160755395
2014-12-08,170.742123675
2014-12-05,170.870403
2014-12-04,170.789722675
2014-12-03,171.20389979
2014-12-02,170.64308937
2014-12-01,170.330966946
2014-11-28,170.539555225
2014-11-27,170.423702526
2014-11-26,170.0239632
2014-11-25,169.985625798
2014-11-24,169.763529108
2014-11-21,170.463647053
2014-11-20,168.620934006
2014-11-19,168.245666028
2014-11-18,168.78829449
2014-11-17,169.725995136
2014-11-14,168.834966948
2014-11-13,169.4345928
2014-11-12,170.040025848
2014-11-11,169.201512371
2014-11-10,170.286245945
2014-11-07,169.64382382
2014-11-06,170.687163036
2014-11-05,169.541365792
2014-11-04,169.55354391
2014-11-03,169.55138025
2014-10-31,169.788976363
2014-10-30,169.65895383
2014-10-29,170.15778507
2014-10-28,168.8771944
2014-10-27,169.31058507
2014-10-24,169.226828211
2014-10-23,169.435765527
2014-10-22,169.899997088
2014-10-21,169.516563638
2014-10-20,168.569169498
2014-10-17,169.009127716
2014-10-16,168.705374676
2014-10-15,168.757562114
2014-10-14,169.978630601
2014-10-13,168.355633787
2014-10-10,169.59276631
2014-10-09,169.205939658
2014-10-08,168.290710528
2014-10-07,168.743716533
2014-10-06,168.201789354
2014-10-03,169.398301436
2014-10-02,168.458115231
2014-10-01,168.6918602
2014-09-30,168.23142063
2014-09-29,167.810467119
2014-09-26,167.826785994
2014-09-25,167.431872288
2014-09-24,167.017412478
2014-09-23,166.483818543
2014-09-22,166.065151271
2014-09-19,166.216481052
2014-09-18,165.106634853
2014-09-17,166.45304298
2014-09-16,165.074741856
2014-09-15,165.33136368
2014-09-12,164.88496572
2014-09-11,165.911476242
2014-09-10,165.976485326
2014-09-09,166.05113391
2014-09-08,167.277853261
2014-09-05,166.86462078
2014-09-04,166.856968008
2014-09-03,165.054573022
2014-09-02,165.248924344
2014-08-29,166.2564674
2014-08-28,165.63945906
2014-08-27,165.494610564
2014-08-26,165.480994247
2014-08-25,164.864182379
2014-08-22,164.242980538
2014-08-21,164.000561088
2014-08-20,164.36569929
2014-08-19,163.909481262
2014-08-18,163.625819269
2014-08-15,163.547681256
2014-08-14,163.611749537
2014-08-13,163.360448888
2014-08-11,163.03171374
2014-08-08,162.94360068
2014-08-07,163.120955375
2014-08-06,162.624388776
2014-08-05,162.533732634
2014-08-04,162.3669763
2014-08-01,162.17168247
2014-07-31,162.19615365
2014-07-30,162.183611784
2014-07-29,162.775414473
2014-07-28,162.45369784
2014-07-25,162.524353446
2014-07-24,162.056992114
2014-07-23,162.33036864
2014-07-22,162.24421312
2014-07-21,161.795931612
2014-07-18,161.632521301
2014-07-17,161.616682776
2014-07-16,161.36454502
2014-07-15,160.860636862
2014-07-14,160.555184492
2014-07-11,160.723876096
2014-07-10,160.614843281
2014-07-09,160.233975372
2014-07-08,160.49859462
2014-07-07,160.180327196
2014-07-04,160.123872324
2014-07-03,159.907977525
2014-07-02,159.706340676
2014-07-01,159.94862265
2014-06-30,160.021655727
2014-06-27,160.214090372
2014-06-26,160.40168769
2014-06-25,160.096877707
2014-06-24,159.866629494
2014-06-23,159.810351778
2014-06-20,159.600364
