sep=;
"Date";"Open(QEURIBOR1MD=)";"High(QEURIBOR1MD=)";"Low(QEURIBOR1MD=)";"Last(QEURIBOR1MD=)"
"25.11.1992";"";"";"";"8,939"
"24.11.1992";"";"";"";"8,948"
"23.11.1992";"";"";"";"8,948"
"20.11.1992";"";"";"";"8,96"
"19.11.1992";"";"";"";"8,963"
"17.11.1992";"";"";"";"8,976"
"16.11.1992";"";"";"";"8,956"
"13.11.1992";"";"";"";"8,963"
"12.11.1992";"";"";"";"8,96"
"11.11.1992";"";"";"";"8,956"
"10.11.1992";"";"";"";"8,961"
"09.11.1992";"";"";"";"8,988"
"06.11.1992";"";"";"";"8,986"
"05.11.1992";"";"";"";"8,993"
"04.11.1992";"";"";"";"8,997"
"03.11.1992";"";"";"";"9,007"
"02.11.1992";"";"";"";"9,008"
"30.10.1992";"";"";"";"8,985"
"29.10.1992";"";"";"";"8,911"
"28.10.1992";"";"";"";"8,895"
"27.10.1992";"";"";"";"8,895"
"26.10.1992";"";"";"";"8,883"
"23.10.1992";"";"";"";"8,883"
"22.10.1992";"";"";"";"8,882"
"21.10.1992";"";"";"";"8,87"
"20.10.1992";"";"";"";"8,899"
"19.10.1992";"";"";"";"9,003"
"16.10.1992";"";"";"";"9,054"
"15.10.1992";"";"";"";"9,051"
"14.10.1992";"";"";"";"9,044"
"13.10.1992";"";"";"";"9,019"
"12.10.1992";"";"";"";"9,007"
"09.10.1992";"";"";"";"9"
"08.10.1992";"";"";"";"9"
"07.10.1992";"";"";"";"9"
"06.10.1992";"";"";"";"9,03"
"05.10.1992";"";"";"";"9,105"
"02.10.1992";"";"";"";"9,105"
"01.10.1992";"";"";"";"9,14"
"30.09.1992";"";"";"";"9,161"
"29.09.1992";"";"";"";"9,1"
"28.09.1992";"";"";"";"9,056"
"25.09.1992";"";"";"";"9,063"
"24.09.1992";"";"";"";"9,066"
"23.09.1992";"";"";"";"9,15"
"22.09.1992";"";"";"";"9,243"
"21.09.1992";"";"";"";"9,243"
"18.09.1992";"";"";"";"9,247"
"17.09.1992";"";"";"";"9,287"
"16.09.1992";"";"";"";"9,412"
"15.09.1992";"";"";"";"9,432"
"14.09.1992";"";"";"";"9,487"
"11.09.1992";"";"";"";"9,804"
"10.09.1992";"";"";"";"9,803"
"09.09.1992";"";"";"";"9,805"
"08.09.1992";"";"";"";"9,801"
"07.09.1992";"";"";"";"9,815"
"04.09.1992";"";"";"";"9,839"
"03.09.1992";"";"";"";"9,845"
"02.09.1992";"";"";"";"9,848"
"01.09.1992";"";"";"";"9,853"
"31.08.1992";"";"";"";"9,851"
"28.08.1992";"";"";"";"9,852"
"27.08.1992";"";"";"";"9,85"
"26.08.1992";"";"";"";"9,853"
"25.08.1992";"";"";"";"9,852"
"24.08.1992";"";"";"";"9,852"
"21.08.1992";"";"";"";"9,858"
"20.08.1992";"";"";"";"9,863"
"19.08.1992";"";"";"";"9,875"
"18.08.1992";"";"";"";"9,867"
"17.08.1992";"";"";"";"9,852"
"14.08.1992";"";"";"";"9,834"
"13.08.1992";"";"";"";"9,815"
"12.08.1992";"";"";"";"9,809"
"11.08.1992";"";"";"";"9,808"
"10.08.1992";"";"";"";"9,808"
"07.08.1992";"";"";"";"9,813"
"06.08.1992";"";"";"";"9,813"
"05.08.1992";"";"";"";"9,816"
"04.08.1992";"";"";"";"9,804"
"03.08.1992";"";"";"";"9,803"
"31.07.1992";"";"";"";"9,801"
"30.07.1992";"";"";"";"9,791"
"29.07.1992";"";"";"";"9,78"
"28.07.1992";"";"";"";"9,78"
"27.07.1992";"";"";"";"9,77"
"24.07.1992";"";"";"";"9,774"
"23.07.1992";"";"";"";"9,77"
"22.07.1992";"";"";"";"9,785"
"21.07.1992";"";"";"";"9,801"
"20.07.1992";"";"";"";"9,803"
"17.07.1992";"";"";"";"9,783"
"16.07.1992";"";"";"";"9,798"
"15.07.1992";"";"";"";"9,787"
"14.07.1992";"";"";"";"9,778"
"13.07.1992";"";"";"";"9,764"
"10.07.1992";"";"";"";"9,75"
"09.07.1992";"";"";"";"9,75"
"08.07.1992";"";"";"";"9,736"
"07.07.1992";"";"";"";"9,736"
"06.07.1992";"";"";"";"9,733"
"03.07.1992";"";"";"";"9,75"
"02.07.1992";"";"";"";"9,75"
"01.07.1992";"";"";"";"9,75"
"30.06.1992";"";"";"";"9,75"
"29.06.1992";"";"";"";"9,748"
"26.06.1992";"";"";"";"9,746"
"25.06.1992";"";"";"";"9,734"
"24.06.1992";"";"";"";"9,733"
"23.06.1992";"";"";"";"9,733"
"22.06.1992";"";"";"";"9,721"
"19.06.1992";"";"";"";"9,723"
"17.06.1992";"";"";"";"9,716"
"16.06.1992";"";"";"";"9,731"
"15.06.1992";"";"";"";"9,733"
"12.06.1992";"";"";"";"9,74"
"11.06.1992";"";"";"";"9,743"
"10.06.1992";"";"";"";"9,745"
"09.06.1992";"";"";"";"9,745"
"05.06.1992";"";"";"";"9,742"
"04.06.1992";"";"";"";"9,742"
"03.06.1992";"";"";"";"9,743"
"02.06.1992";"";"";"";"9,75"
"01.06.1992";"";"";"";"9,75"
"29.05.1992";"";"";"";"9,75"
"27.05.1992";"";"";"";"9,738"
"26.05.1992";"";"";"";"9,721"
"25.05.1992";"";"";"";"9,733"
"22.05.1992";"";"";"";"9,747"
"21.05.1992";"";"";"";"9,75"
"20.05.1992";"";"";"";"9,757"
"19.05.1992";"";"";"";"9,778"
"18.05.1992";"";"";"";"9,785"
"15.05.1992";"";"";"";"9,796"
"14.05.1992";"";"";"";"9,791"
"13.05.1992";"";"";"";"9,799"
"12.05.1992";"";"";"";"9,802"
"11.05.1992";"";"";"";"9,803"
"08.05.1992";"";"";"";"9,803"
"07.05.1992";"";"";"";"9,804"
"06.05.1992";"";"";"";"9,805"
"05.05.1992";"";"";"";"9,803"
"04.05.1992";"";"";"";"9,803"
"30.04.1992";"";"";"";"9,803"
"29.04.1992";"";"";"";"9,814"
"28.04.1992";"";"";"";"9,814"
"27.04.1992";"";"";"";"9,799"
"24.04.1992";"";"";"";"9,763"
"23.04.1992";"";"";"";"9,743"
"22.04.1992";"";"";"";"9,74"
"21.04.1992";"";"";"";"9,711"
"16.04.1992";"";"";"";"9,704"
"15.04.1992";"";"";"";"9,704"
"14.04.1992";"";"";"";"9,708"
"13.04.1992";"";"";"";"9,701"
"10.04.1992";"";"";"";"9,71"
"09.04.1992";"";"";"";"9,742"
"08.04.1992";"";"";"";"9,75"
"07.04.1992";"";"";"";"9,75"
"06.04.1992";"";"";"";"9,75"
"03.04.1992";"";"";"";"9,761"
"02.04.1992";"";"";"";"9,757"
"01.04.1992";"";"";"";"9,753"
"31.03.1992";"";"";"";"9,75"
"30.03.1992";"";"";"";"9,75"
"27.03.1992";"";"";"";"9,75"
"26.03.1992";"";"";"";"9,75"
"25.03.1992";"";"";"";"9,75"
"24.03.1992";"";"";"";"9,75"
"23.03.1992";"";"";"";"9,72"
"20.03.1992";"";"";"";"9,709"
"19.03.1992";"";"";"";"9,709"
"18.03.1992";"";"";"";"9,7"
"17.03.1992";"";"";"";"9,702"
"16.03.1992";"";"";"";"9,7"
"13.03.1992";"";"";"";"9,686"
"12.03.1992";"";"";"";"9,675"
"11.03.1992";"";"";"";"9,675"
"10.03.1992";"";"";"";"9,674"
"09.03.1992";"";"";"";"9,674"
"06.03.1992";"";"";"";"9,669"
"05.03.1992";"";"";"";"9,669"
"04.03.1992";"";"";"";"9,663"
"03.03.1992";"";"";"";"9,649"
"02.03.1992";"";"";"";"9,621"
"28.02.1992";"";"";"";"9,62"
"27.02.1992";"";"";"";"9,618"
"26.02.1992";"";"";"";"9,618"
"25.02.1992";"";"";"";"9,618"
"24.02.1992";"";"";"";"9,617"
"21.02.1992";"";"";"";"9,617"
"20.02.1992";"";"";"";"9,617"
"19.02.1992";"";"";"";"9,62"
"18.02.1992";"";"";"";"9,62"
"17.02.1992";"";"";"";"9,62"
"14.02.1992";"";"";"";"9,615"
"13.02.1992";"";"";"";"9,615"
"12.02.1992";"";"";"";"9,615"
"11.02.1992";"";"";"";"9,616"
"10.02.1992";"";"";"";"9,615"
"07.02.1992";"";"";"";"9,613"
"06.02.1992";"";"";"";"9,615"
"05.02.1992";"";"";"";"9,613"
"04.02.1992";"";"";"";"9,6"
"03.02.1992";"";"";"";"9,568"
"31.01.1992";"";"";"";"9,562"
"30.01.1992";"";"";"";"9,566"
"29.01.1992";"";"";"";"9,555"
"28.01.1992";"";"";"";"9,528"
"27.01.1992";"";"";"";"9,5"
"24.01.1992";"";"";"";"9,5"
"23.01.1992";"";"";"";"9,5"
"22.01.1992";"";"";"";"9,5"
"21.01.1992";"";"";"";"9,5"
"20.01.1992";"";"";"";"9,5"
"17.01.1992";"";"";"";"9,5"
"16.01.1992";"";"";"";"9,5"
"15.01.1992";"";"";"";"9,5"
"14.01.1992";"";"";"";"9,5"
"13.01.1992";"";"";"";"9,5"
"10.01.1992";"";"";"";"9,496"
"09.01.1992";"";"";"";"9,561"
"08.01.1992";"";"";"";"9,561"
"07.01.1992";"";"";"";"9,591"
"06.01.1992";"";"";"";"9,598"
"03.01.1992";"";"";"";"9,609"
"02.01.1992";"";"";"";"9,632"
"30.12.1991";"";"";"";"9,71"
"27.12.1991";"";"";"";"9,839"
"23.12.1991";"";"";"";"9,874"
"20.12.1991";"";"";"";"9,839"
"19.12.1991";"";"";"";"9,577"
"18.12.1991";"";"";"";"9,54"
"17.12.1991";"";"";"";"9,519"
"16.12.1991";"";"";"";"9,519"
"13.12.1991";"";"";"";"9,511"
"12.12.1991";"";"";"";"9,519"
"11.12.1991";"";"";"";"9,523"
"10.12.1991";"";"";"";"9,516"
"09.12.1991";"";"";"";"9,528"
"06.12.1991";"";"";"";"9,538"
"05.12.1991";"";"";"";"9,559"
"04.12.1991";"";"";"";"9,543"
"03.12.1991";"";"";"";"9,522"
"02.12.1991";"";"";"";"9,502"
"29.11.1991";"";"";"";"9,477"
"28.11.1991";"";"";"";"9,455"
"27.11.1991";"";"";"";"9,159"
"26.11.1991";"";"";"";"9,155"
"25.11.1991";"";"";"";"9,152"
"22.11.1991";"";"";"";"9,145"
"21.11.1991";"";"";"";"9,145"
"19.11.1991";"";"";"";"9,145"
"18.11.1991";"";"";"";"9,147"
"15.11.1991";"";"";"";"9,151"
"14.11.1991";"";"";"";"9,15"
"13.11.1991";"";"";"";"9,158"
"12.11.1991";"";"";"";"9,16"
"11.11.1991";"";"";"";"9,15"
"08.11.1991";"";"";"";"9,179"
"07.11.1991";"";"";"";"9,215"
"06.11.1991";"";"";"";"9,228"
"05.11.1991";"";"";"";"9,23"
"04.11.1991";"";"";"";"9,23"
"01.11.1991";"";"";"";"9,229"
"31.10.1991";"";"";"";"9,225"
"30.10.1991";"";"";"";"9,205"
"29.10.1991";"";"";"";"9,184"
"28.10.1991";"";"";"";"9,168"
"25.10.1991";"";"";"";"9,168"
"24.10.1991";"";"";"";"9,165"
"23.10.1991";"";"";"";"9,168"
"22.10.1991";"";"";"";"9,167"
"21.10.1991";"";"";"";"9,165"
"18.10.1991";"";"";"";"9,165"
"17.10.1991";"";"";"";"9,163"
"16.10.1991";"";"";"";"9,162"
"15.10.1991";"";"";"";"9,16"
"14.10.1991";"";"";"";"9,162"
"11.10.1991";"";"";"";"9,158"
"10.10.1991";"";"";"";"9,162"
"09.10.1991";"";"";"";"9,165"
"08.10.1991";"";"";"";"9,163"
"07.10.1991";"";"";"";"9,165"
"04.10.1991";"";"";"";"9,158"
"02.10.1991";"";"";"";"9,158"
"01.10.1991";"";"";"";"9,155"
"30.09.1991";"";"";"";"9,158"
"27.09.1991";"";"";"";"9,158"
"26.09.1991";"";"";"";"9,158"
"25.09.1991";"";"";"";"9,155"
"24.09.1991";"";"";"";"9,15"
"23.09.1991";"";"";"";"9,15"
"20.09.1991";"";"";"";"9,145"
"19.09.1991";"";"";"";"9,137"
"18.09.1991";"";"";"";"9,138"
"17.09.1991";"";"";"";"9,137"
"16.09.1991";"";"";"";"9,132"
"13.09.1991";"";"";"";"9,128"
"12.09.1991";"";"";"";"9,127"
"11.09.1991";"";"";"";"9,128"
"10.09.1991";"";"";"";"9,13"
"09.09.1991";"";"";"";"9,123"
"04.09.1991";"";"";"";"9,138"
"03.09.1991";"";"";"";"9,155"
"02.09.1991";"";"";"";"9,158"
"30.08.1991";"";"";"";"9,165"
"29.08.1991";"";"";"";"9,154"
"28.08.1991";"";"";"";"9,12"
"27.08.1991";"";"";"";"9,107"
"26.08.1991";"";"";"";"9,093"
"23.08.1991";"";"";"";"9,103"
"22.08.1991";"";"";"";"9,13"
"21.08.1991";"";"";"";"9,146"
"20.08.1991";"";"";"";"9,181"
"19.08.1991";"";"";"";"9,215"
"16.08.1991";"";"";"";"9,191"
"15.08.1991";"";"";"";"9,238"
"14.08.1991";"";"";"";"9,173"
"13.08.1991";"";"";"";"9,173"
"12.08.1991";"";"";"";"9,117"
"09.08.1991";"";"";"";"9,088"
"08.08.1991";"";"";"";"9,057"
"07.08.1991";"";"";"";"9,057"
"06.08.1991";"";"";"";"9,055"
"05.08.1991";"";"";"";"9,055"
"02.08.1991";"";"";"";"9,055"
"01.08.1991";"";"";"";"9,055"
"31.07.1991";"";"";"";"9"
"30.07.1991";"";"";"";"9"
"29.07.1991";"";"";"";"8,988"
"26.07.1991";"";"";"";"8,978"
"25.07.1991";"";"";"";"8,964"
"24.07.1991";"";"";"";"8,96"
"23.07.1991";"";"";"";"8,944"
"22.07.1991";"";"";"";"8,938"
"19.07.1991";"";"";"";"8,925"
"18.07.1991";"";"";"";"8,926"
"17.07.1991";"";"";"";"8,931"
"16.07.1991";"";"";"";"8,943"
"15.07.1991";"";"";"";"8,942"
"12.07.1991";"";"";"";"8,945"
"11.07.1991";"";"";"";"8,98"
"10.07.1991";"";"";"";"8,998"
"09.07.1991";"";"";"";"9"
"08.07.1991";"";"";"";"9"
"05.07.1991";"";"";"";"8,997"
