sep=;
"Date";"Line(Q.MERER00)"
"08.11.2024";"305,046"
"07.11.2024";"304,496"
"06.11.2024";"304,699"
"05.11.2024";"303,59"
"04.11.2024";"303,847"
"01.11.2024";"304,051"
"31.10.2024";"303,247"
"30.10.2024";"303,94"
"29.10.2024";"304,783"
"28.10.2024";"305,365"
"25.10.2024";"305,189"
"24.10.2024";"305,691"
"23.10.2024";"304,752"
"22.10.2024";"304,622"
"21.10.2024";"304,92"
"18.10.2024";"305,941"
"17.10.2024";"305,335"
"16.10.2024";"305,199"
"15.10.2024";"304,617"
"14.10.2024";"303,855"
"11.10.2024";"303,693"
"10.10.2024";"303,712"
"09.10.2024";"303,688"
"08.10.2024";"303,689"
"07.10.2024";"303,69"
"04.10.2024";"304,032"
"03.10.2024";"304,778"
"02.10.2024";"304,948"
"01.10.2024";"305,551"
"30.09.2024";"304,459"
"27.09.2024";"304,262"
"26.09.2024";"303,89"
"25.09.2024";"303,648"
"24.09.2024";"304,238"
"23.09.2024";"303,607"
"20.09.2024";"302,824"
"19.09.2024";"303,203"
"18.09.2024";"302,526"
"17.09.2024";"302,974"
"16.09.2024";"303,106"
"13.09.2024";"302,568"
"12.09.2024";"302,398"
"11.09.2024";"303,048"
"10.09.2024";"302,741"
"09.09.2024";"302,593"
"06.09.2024";"302,43"
"05.09.2024";"301,705"
"04.09.2024";"301,569"
"03.09.2024";"300,911"
"02.09.2024";"300,201"
"31.08.2024";"300,785"
"30.08.2024";"300,765"
"29.08.2024";"300,786"
"28.08.2024";"300,82"
"27.08.2024";"300,603"
"26.08.2024";"300,937"
"23.08.2024";"301,135"
"22.08.2024";"300,751"
"21.08.2024";"301,191"
"20.08.2024";"300,881"
"19.08.2024";"300,325"
"16.08.2024";"300,29"
"15.08.2024";"299,936"
"14.08.2024";"300,785"
"13.08.2024";"300,728"
"12.08.2024";"300,018"
"09.08.2024";"300,148"
"08.08.2024";"299,688"
"07.08.2024";"299,593"
"06.08.2024";"300,017"
"05.08.2024";"299,853"
"02.08.2024";"300,955"
"01.08.2024";"300,628"
"31.07.2024";"299,882"
"30.07.2024";"299,427"
"29.07.2024";"299,03"
"26.07.2024";"298,567"
"25.07.2024";"298,341"
"24.07.2024";"298,07"
"23.07.2024";"297,802"
"22.07.2024";"297,202"
"19.07.2024";"297,372"
"18.07.2024";"297,858"
"17.07.2024";"297,449"
"16.07.2024";"297,417"
"15.07.2024";"297,09"
"12.07.2024";"296,762"
"11.07.2024";"297,166"
"10.07.2024";"296,159"
"09.07.2024";"295,767"
"08.07.2024";"296,197"
"05.07.2024";"295,84"
"04.07.2024";"295,101"
"03.07.2024";"295,375"
"02.07.2024";"294,443"
"01.07.2024";"294,213"
"30.06.2024";"294,842"
"28.06.2024";"294,803"
"27.06.2024";"295,008"
"26.06.2024";"294,87"
"25.06.2024";"295,242"
"24.06.2024";"294,941"
"21.06.2024";"295,122"
"20.06.2024";"294,659"
"19.06.2024";"294,961"
"18.06.2024";"294,925"
"17.06.2024";"294,526"
"14.06.2024";"295,46"
"13.06.2024";"294,464"
"12.06.2024";"294,255"
"11.06.2024";"293,153"
"10.06.2024";"292,646"
"07.06.2024";"293,171"
"06.06.2024";"294,041"
"05.06.2024";"294,573"
"04.06.2024";"294,331"
"03.06.2024";"293,768"
"31.05.2024";"292,655"
"30.05.2024";"292,48"
"29.05.2024";"292,333"
"28.05.2024";"293,245"
"27.05.2024";"293,443"
"24.05.2024";"292,93"
"23.05.2024";"292,625"
"22.05.2024";"293,548"
"21.05.2024";"293,843"
"20.05.2024";"293,42"
"17.05.2024";"293,585"
"16.05.2024";"294,401"
"15.05.2024";"294,558"
"14.05.2024";"293,197"
"13.05.2024";"293,65"
"10.05.2024";"293,413"
"09.05.2024";"293,703"
"08.05.2024";"293,947"
"07.05.2024";"294,312"
"06.05.2024";"293,699"
"03.05.2024";"293,256"
"02.05.2024";"292,416"
"01.05.2024";"291,962"
"30.04.2024";"291,966"
"29.04.2024";"292,807"
"26.04.2024";"292,066"
"25.04.2024";"291,462"
"24.04.2024";"292,057"
"23.04.2024";"292,917"
"22.04.2024";"292,793"
"19.04.2024";"292,156"
"18.04.2024";"292,498"
"17.04.2024";"292,656"
"16.04.2024";"292,237"
"15.04.2024";"293,368"
"12.04.2024";"294,47"
"11.04.2024";"293,217"
"10.04.2024";"293,798"
"09.04.2024";"294,577"
"08.04.2024";"293,803"
"05.04.2024";"294,142"
"04.04.2024";"294,61"
"03.04.2024";"293,796"
"02.04.2024";"293,655"
"01.04.2024";"294,435"
"31.03.2024";"294,439"
"28.03.2024";"294,384"
"27.03.2024";"294,206"
"26.03.2024";"293,406"
"25.03.2024";"293,195"
"22.03.2024";"293,772"
"21.03.2024";"292,994"
"20.03.2024";"292,339"
"19.03.2024";"292,425"
"18.03.2024";"292,133"
"15.03.2024";"292,214"
"14.03.2024";"292,481"
"13.03.2024";"293,071"
"12.03.2024";"293"
"11.03.2024";"293,151"
"08.03.2024";"293,421"
"07.03.2024";"292,514"
"06.03.2024";"291,897"
"05.03.2024";"292,137"
"04.03.2024";"291,209"
"01.03.2024";"291,138"
"29.02.2024";"290,909"
"28.02.2024";"290,448"
"27.02.2024";"290,776"
"26.02.2024";"291,112"
"23.02.2024";"291,579"
"22.02.2024";"290,864"
"21.02.2024";"290,693"
"20.02.2024";"291,304"
"19.02.2024";"290,718"
"16.02.2024";"290,582"
"15.02.2024";"291,182"
"14.02.2024";"290,878"
"13.02.2024";"290,325"
"12.02.2024";"290,721"
"09.02.2024";"290,418"
"08.02.2024";"290,789"
"07.02.2024";"291,482"
"06.02.2024";"291,494"
"05.02.2024";"291,188"
"02.02.2024";"292,141"
"01.02.2024";"293,513"
"31.01.2024";"293,517"
"30.01.2024";"292,145"
"29.01.2024";"292,603"
"26.01.2024";"291,651"
"25.01.2024";"291,519"
"24.01.2024";"290,513"
"23.01.2024";"290,378"
"22.01.2024";"290,722"
"19.01.2024";"289,951"
"18.01.2024";"289,858"
"17.01.2024";"289,66"
"16.01.2024";"290,804"
"15.01.2024";"291,099"
"12.01.2024";"291,554"
"11.01.2024";"290,613"
"10.01.2024";"290,237"
"09.01.2024";"290,343"
"08.01.2024";"290,737"
"05.01.2024";"290,686"
"04.01.2024";"291,12"
"03.01.2024";"292,161"
"02.01.2024";"292,711"
"31.12.2023";"293,262"
"29.12.2023";"293,227"
"28.12.2023";"294,008"
"27.12.2023";"294,082"
"26.12.2023";"293,463"
"22.12.2023";"293,404"
"21.12.2023";"293,211"
"20.12.2023";"292,849"
"19.12.2023";"292,29"
"18.12.2023";"291,696"
"15.12.2023";"292,155"
"14.12.2023";"291,049"
"13.12.2023";"289,243"
"12.12.2023";"288,477"
"11.12.2023";"288,18"
"08.12.2023";"288,126"
"07.12.2023";"289,076"
"06.12.2023";"288,889"
"05.12.2023";"288,43"
"04.12.2023";"287,397"
"01.12.2023";"286,8"
"30.11.2023";"285,39"
"29.11.2023";"285,487"
"28.11.2023";"284,213"
"27.11.2023";"283,465"
"24.11.2023";"282,261"
"23.11.2023";"282,492"
"22.11.2023";"282,987"
"21.11.2023";"283,026"
"20.11.2023";"282,505"
"17.11.2023";"282,934"
"16.11.2023";"283,084"
"15.11.2023";"282,553"
"14.11.2023";"282,476"
"13.11.2023";"280,72"
"10.11.2023";"280,66"
"09.11.2023";"281,216"
"08.11.2023";"281,165"
"07.11.2023";"280,817"
"06.11.2023";"280,424"
"03.11.2023";"281,106"
"02.11.2023";"280,463"
"01.11.2023";"279,62"
"31.10.2023";"278,982"
"30.10.2023";"278,509"
"27.10.2023";"278,098"
"26.10.2023";"277,74"
"25.10.2023";"277,324"
"24.10.2023";"277,61"
"23.10.2023";"276,796"
"20.10.2023";"276,749"
"19.10.2023";"276,15"
"18.10.2023";"276,483"
"17.10.2023";"276,962"
"16.10.2023";"278,01"
"13.10.2023";"278,37"
"12.10.2023";"278,078"
"11.10.2023";"278,47"
"10.10.2023";"277,979"
"09.10.2023";"277,903"
"06.10.2023";"276,7"
"05.10.2023";"276,926"
"04.10.2023";"276,242"
"03.10.2023";"276,742"
"02.10.2023";"277,173"
"30.09.2023";"277,852"
"29.09.2023";"277,835"
"28.09.2023";"275,891"
"27.09.2023";"277,48"
"26.09.2023";"277,893"
"25.09.2023";"278,199"
"22.09.2023";"278,51"
"21.09.2023";"278,545"
"20.09.2023";"278,832"
"19.09.2023";"278,429"
"18.09.2023";"278,6"
"15.09.2023";"279,086"
"14.09.2023";"279,533"
"13.09.2023";"278,624"
"12.09.2023";"278,982"
"11.09.2023";"278,968"
"08.09.2023";"279,086"
"07.09.2023";"278,637"
"06.09.2023";"278,277"
"05.09.2023";"278,98"
"04.09.2023";"279,23"
"01.09.2023";"279,727"
"31.08.2023";"280,247"
"30.08.2023";"279,179"
"29.08.2023";"279,331"
"28.08.2023";"278,732"
"25.08.2023";"278,949"
"24.08.2023";"279,563"
"23.08.2023";"279,474"
"22.08.2023";"277,955"
"21.08.2023";"277,517"
"18.08.2023";"278,409"
"17.08.2023";"277,735"
"16.08.2023";"278,289"
"15.08.2023";"277,989"
"14.08.2023";"278,557"
"11.08.2023";"278,774"
"10.08.2023";"279,734"
"09.08.2023";"280,032"
"08.08.2023";"280,436"
"07.08.2023";"279,271"
"04.08.2023";"279,202"
"03.08.2023";"279,161"
"02.08.2023";"279,603"
"01.08.2023";"279,295"
"31.07.2023";"279,791"
"28.07.2023";"279,582"
"27.07.2023";"279,282"
"26.07.2023";"278,873"
"25.07.2023";"279,456"
"24.07.2023";"279,666"
"21.07.2023";"279,067"
"20.07.2023";"278,697"
"19.07.2023";"279,458"
"18.07.2023";"279,732"
"17.07.2023";"278,326"
"14.07.2023";"278,201"
"13.07.2023";"278,269"
"12.07.2023";"277,095"
"11.07.2023";"275,654"
"10.07.2023";"275,612"
"07.07.2023";"275,691"
"06.07.2023";"275,427"
"05.07.2023";"277,11"
"04.07.2023";"277,028"
"03.07.2023";"276,819"
"30.06.2023";"277,009"
"29.06.2023";"276,839"
"28.06.2023";"277,684"
"27.06.2023";"277,21"
"26.06.2023";"277,968"
"23.06.2023";"277,606"
"22.06.2023";"276,116"
"21.06.2023";"277,052"
"20.06.2023";"277,407"
"19.06.2023";"276,252"
"16.06.2023";"276,708"
"15.06.2023";"276,2"
"14.06.2023";"277,109"
"13.06.2023";"277,399"
"12.06.2023";"277,882"
"09.06.2023";"277,626"
"08.06.2023";"277,085"
"07.06.2023";"276,702"
"06.06.2023";"277,246"
"05.06.2023";"277,092"
"02.06.2023";"277,809"
"01.06.2023";"278,366"
"31.05.2023";"278,177"
"30.05.2023";"277,175"
"29.05.2023";"276,002"
"26.05.2023";"275,052"
"25.05.2023";"275,57"
"24.05.2023";"275,888"
"23.05.2023";"275,962"
"22.05.2023";"275,918"
"19.05.2023";"276,175"
"18.05.2023";"275,702"
"17.05.2023";"276,608"
"16.05.2023";"277,094"
"15.05.2023";"277,834"
"12.05.2023";"278,271"
"11.05.2023";"278,732"
"10.05.2023";"278,019"
"09.05.2023";"277,497"
"08.05.2023";"277,793"
"05.05.2023";"278,07"
"04.05.2023";"278,949"
"03.05.2023";"278,224"
"02.05.2023";"278,28"
"01.05.2023";"277,673"
"30.04.2023";"277,675"
"28.04.2023";"277,646"
"27.04.2023";"276,013"
"26.04.2023";"276,662"
"25.04.2023";"276,899"
"24.04.2023";"275,747"
"21.04.2023";"275,771"
"20.04.2023";"276,102"
"19.04.2023";"275,583"
"18.04.2023";"276,134"
"17.04.2023";"275,626"
"14.04.2023";"275,803"
"13.04.2023";"276,289"
"12.04.2023";"276,079"
"11.04.2023";"276,673"
"10.04.2023";"278,168"
"06.04.2023";"278,109"
"05.04.2023";"278,138"
"04.04.2023";"277,059"
"03.04.2023";"276,997"
"31.03.2023";"275,746"
"30.03.2023";"274,818"
"29.03.2023";"274,991"
"28.03.2023";"274,983"
"27.03.2023";"275,805"
"24.03.2023";"276,885"
"23.03.2023";"276,659"
"22.03.2023";"274,805"
"21.03.2023";"275,024"
"20.03.2023";"275,135"
"17.03.2023";"275,532"
"16.03.2023";"274,361"
"15.03.2023";"276,144"
"14.03.2023";"273,106"
"13.03.2023";"275,832"
"10.03.2023";"274,194"
"09.03.2023";"272,503"
"08.03.2023";"272,377"
"07.03.2023";"272,028"
"06.03.2023";"271,72"
"03.03.2023";"271,717"
"02.03.2023";"271,675"
"01.03.2023";"271,945"
"28.02.2023";"272,965"
"27.02.2023";"273,77"
"24.02.2023";"274,197"
"23.02.2023";"275,163"
"22.02.2023";"274,676"
"21.02.2023";"274,578"
"20.02.2023";"275,733"
"17.02.2023";"275,782"
"16.02.2023";"275,54"
"15.02.2023";"275,764"
"14.02.2023";"276,189"
"13.02.2023";"276,96"
"10.02.2023";"277,255"
"09.02.2023";"278,224"
"08.02.2023";"277,665"
"07.02.2023";"278,441"
"06.02.2023";"278,613"
"03.02.2023";"279,58"
"02.02.2023";"280,808"
"01.02.2023";"276,955"
"31.01.2023";"276,945"
"30.01.2023";"276,653"
"27.01.2023";"277,519"
"26.01.2023";"277,73"
"25.01.2023";"278,127"
"24.01.2023";"277,785"
"23.01.2023";"277,256"
"20.01.2023";"277,407"
"19.01.2023";"278,571"
"18.01.2023";"279,266"
"17.01.2023";"278,157"
"16.01.2023";"276,898"
"13.01.2023";"276,847"
"12.01.2023";"276,349"
"11.01.2023";"275,344"
"10.01.2023";"274,072"
"09.01.2023";"274,82"
"06.01.2023";"274,752"
"05.01.2023";"273,432"
"04.01.2023";"273,885"
"03.01.2023";"272,579"
"31.12.2022";"271,49"
"30.12.2022";"271,477"
"29.12.2022";"271,761"
"28.12.2022";"271,323"
"27.12.2022";"271,353"
"23.12.2022";"272,432"
"22.12.2022";"272,783"
"21.12.2022";"273,258"
"20.12.2022";"273,305"
"19.12.2022";"274,46"
"16.12.2022";"274,547"
"15.12.2022";"275,806"
"14.12.2022";"278,134"
"13.12.2022";"278,156"
"12.12.2022";"277,4"
"09.12.2022";"277,588"
"08.12.2022";"278,844"
"07.12.2022";"279,251"
"06.12.2022";"278,99"
"05.12.2022";"278,034"
"02.12.2022";"277,77"
"01.12.2022";"278,086"
"30.11.2022";"275,948"
"29.11.2022";"276,286"
"28.11.2022";"275,234"
"25.11.2022";"275,216"
"24.11.2022";"276,387"
"23.11.2022";"275,099"
"22.11.2022";"274,44"
"21.11.2022";"274,083"
"18.11.2022";"273,676"
"17.11.2022";"273,149"
"16.11.2022";"273,494"
"15.11.2022";"272,429"
"14.11.2022";"271,68"
"11.11.2022";"271,267"
"10.11.2022";"272,01"
"09.11.2022";"269,413"
"08.11.2022";"268,356"
"07.11.2022";"267,883"
"04.11.2022";"267,868"
"03.11.2022";"267,825"
"02.11.2022";"269,114"
"01.11.2022";"269,18"
"31.10.2022";"268,46"
"28.10.2022";"268,729"
"27.10.2022";"269,733"
"26.10.2022";"267,855"
"25.10.2022";"267,237"
"24.10.2022";"265,688"
"21.10.2022";"264,475"
"20.10.2022";"264,791"
"19.10.2022";"265,371"
"18.10.2022";"266,462"
"17.10.2022";"266,025"
"14.10.2022";"265,397"
"13.10.2022";"265,552"
"12.10.2022";"266,036"
"11.10.2022";"266,638"
"10.10.2022";"266,503"
"07.10.2022";"267,898"
"06.10.2022";"269,13"
"05.10.2022";"270,087"
"04.10.2022";"271,694"
"03.10.2022";"270,554"
"30.09.2022";"267,952"
"29.09.2022";"267,237"
"28.09.2022";"268,075"
"27.09.2022";"268,387"
"26.09.2022";"269,533"
"23.09.2022";"270,777"
"22.09.2022";"271,635"
"21.09.2022";"272,755"
"20.09.2022";"272,788"
"19.09.2022";"274,625"
"16.09.2022";"274,895"
"15.09.2022";"275,847"
"14.09.2022";"276,489"
"13.09.2022";"276,493"
"12.09.2022";"277,743"
"09.09.2022";"276,702"
"08.09.2022";"275,968"
"07.09.2022";"277,337"
"06.09.2022";"276,936"
"05.09.2022";"277,165"
"02.09.2022";"278,136"
"01.09.2022";"276,849"
"31.08.2022";"277,592"
"30.08.2022";"278,685"
"29.08.2022";"279,428"
"26.08.2022";"280,994"
"25.08.2022";"282,026"
"24.08.2022";"281,264"
"23.08.2022";"281,671"
"22.08.2022";"282,221"
"19.08.2022";"283,821"
"18.08.2022";"285,841"
"17.08.2022";"286,436"
"16.08.2022";"288,643"
"15.08.2022";"289,62"
"12.08.2022";"288,396"
"11.08.2022";"288,66"
"10.08.2022";"289,275"
"09.08.2022";"288,606"
"08.08.2022";"289,134"
"05.08.2022";"288,406"
"04.08.2022";"290,262"
"03.08.2022";"289,218"
"02.08.2022";"290,324"
"01.08.2022";"290,611"
"29.07.2022";"289,889"
"28.07.2022";"289,804"
"27.07.2022";"287,544"
"26.07.2022";"287,837"
"25.07.2022";"287,008"
"22.07.2022";"286,303"
"21.07.2022";"282,959"
"20.07.2022";"282,536"
"19.07.2022";"281,215"
"18.07.2022";"281,949"
"15.07.2022";"282,8"
"14.07.2022";"281,878"
"13.07.2022";"282,604"
"12.07.2022";"283,443"
"11.07.2022";"282,049"
"08.07.2022";"280,514"
"07.07.2022";"280,036"
"06.07.2022";"280,805"
"05.07.2022";"279,671"
"04.07.2022";"277,65"
"01.07.2022";"279,15"
"30.06.2022";"277,035"
"29.06.2022";"275,994"
"28.06.2022";"275,103"
"27.06.2022";"276,499"
"24.06.2022";"277,611"
"23.06.2022";"277,798"
"22.06.2022";"275,314"
"21.06.2022";"273,849"
"20.06.2022";"273,949"
"17.06.2022";"274,515"
"16.06.2022";"274,288"
"15.06.2022";"275,839"
"14.06.2022";"274,764"
"13.06.2022";"276,613"
"10.06.2022";"280,345"
"09.06.2022";"282,298"
"08.06.2022";"284,123"
"07.06.2022";"284,978"
"06.06.2022";"284,583"
"03.06.2022";"285,088"
"02.06.2022";"285,625"
"01.06.2022";"286,388"
"31.05.2022";"286,861"
"30.05.2022";"287,873"
"27.05.2022";"288,501"
"26.05.2022";"287,906"
"25.05.2022";"288,088"
"24.05.2022";"288,094"
"23.05.2022";"287,539"
"20.05.2022";"288,36"
"19.05.2022";"288,232"
"18.05.2022";"288,217"
"17.05.2022";"288,151"
"16.05.2022";"289,26"
"13.05.2022";"289,075"
"12.05.2022";"289,478"
"11.05.2022";"288,009"
"10.05.2022";"287,804"
"09.05.2022";"286,717"
"06.05.2022";"286,878"
"05.05.2022";"289,15"
"04.05.2022";"289,565"
"03.05.2022";"290,264"
"02.05.2022";"290,494"
"29.04.2022";"290,59"
"28.04.2022";"291,201"
"27.04.2022";"292,361"
"26.04.2022";"293,05"
"25.04.2022";"292,826"
"22.04.2022";"291,964"
"21.04.2022";"292,982"
"20.04.2022";"294,146"
"19.04.2022";"293,866"
"18.04.2022";"294,809"
"14.04.2022";"294,763"
"13.04.2022";"295,286"
"12.04.2022";"295,207"
"11.04.2022";"294,846"
"08.04.2022";"296,365"
"07.04.2022";"296,715"
"06.04.2022";"297,413"
"05.04.2022";"297,812"
"04.04.2022";"299,205"
"01.04.2022";"298,581"
"31.03.2022";"298,878"
"30.03.2022";"297,612"
"29.03.2022";"297,876"
"28.03.2022";"297,958"
"25.03.2022";"298,043"
"24.03.2022";"298,571"
"23.03.2022";"299,121"
"22.03.2022";"298,66"
"21.03.2022";"299,512"
"18.03.2022";"300,174"
"17.03.2022";"299,589"
"16.03.2022";"299,189"
"15.03.2022";"299,544"
"14.03.2022";"298,823"
"11.03.2022";"299,871"
"10.03.2022";"299,95"
"09.03.2022";"301,174"
"08.03.2022";"301,991"
"07.03.2022";"303,727"
"04.03.2022";"306,247"
"03.03.2022";"304,964"
"02.03.2022";"304,992"
"01.03.2022";"306,376"
"28.02.2022";"303,093"
"25.02.2022";"302,551"
"24.02.2022";"302,714"
"23.02.2022";"303,525"
"22.02.2022";"303,384"
"21.02.2022";"304,875"
"18.02.2022";"305,361"
"17.02.2022";"305,063"
"16.02.2022";"304,533"
"15.02.2022";"303,927"
"14.02.2022";"304,332"
"11.02.2022";"304,735"
"10.02.2022";"305,204"
"09.02.2022";"306,109"
"08.02.2022";"304,991"
"07.02.2022";"305,202"
"04.02.2022";"306,371"
"03.02.2022";"308,884"
"02.02.2022";"311,027"
"01.02.2022";"311,062"
"31.01.2022";"311,328"
"28.01.2022";"312,274"
"27.01.2022";"312,924"
"26.01.2022";"313,419"
"25.01.2022";"313,506"
"24.01.2022";"313,905"
"21.01.2022";"313,731"
"20.01.2022";"313,304"
"19.01.2022";"312,918"
"18.01.2022";"312,999"
"17.01.2022";"313,212"
"14.01.2022";"313,7"
"13.01.2022";"314,426"
"12.01.2022";"314,202"
"11.01.2022";"313,884"
"10.01.2022";"314,172"
"07.01.2022";"314,341"
"06.01.2022";"314,651"
"05.01.2022";"315,13"
"04.01.2022";"315,098"
"03.01.2022";"314,944"
"31.12.2021";"315,478"
"30.12.2021";"315,558"
"29.12.2021";"315,637"
"28.12.2021";"316,172"
"27.12.2021";"316,189"
"23.12.2021";"316,353"
"22.12.2021";"316,922"
"21.12.2021";"317,127"
"20.12.2021";"317,924"
"17.12.2021";"317,933"
"16.12.2021";"317,45"
"15.12.2021";"317,66"
"14.12.2021";"317,738"
"13.12.2021";"317,987"
"10.12.2021";"317,586"
"09.12.2021";"317,634"
"08.12.2021";"317,082"
"07.12.2021";"317,719"
"06.12.2021";"317,588"
"03.12.2021";"317,24"
"02.12.2021";"317,019"
"01.12.2021";"316,17"
"30.11.2021";"315,921"
"29.11.2021";"315,579"
"26.11.2021";"315,72"
"25.11.2021";"315,839"
"24.11.2021";"315,874"
"23.11.2021";"316,412"
"22.11.2021";"317,262"
"19.11.2021";"317,796"
"18.11.2021";"316,976"
"17.11.2021";"316,415"
"16.11.2021";"316,933"
"15.11.2021";"317,299"
"12.11.2021";"317,787"
"11.11.2021";"317,56"
"10.11.2021";"318,006"
"09.11.2021";"318,586"
"08.11.2021";"318,086"
"05.11.2021";"318,369"
"04.11.2021";"317,66"
"03.11.2021";"316,628"
"02.11.2021";"316,622"
"01.11.2021";"315,515"
"29.10.2021";"315,364"
"28.10.2021";"316,306"
"27.10.2021";"316,671"
"26.10.2021";"316,095"
"25.10.2021";"316,032"
"22.10.2021";"315,581"
"21.10.2021";"315,698"
"20.10.2021";"316,136"
"19.10.2021";"315,88"
"18.10.2021";"316,264"
"15.10.2021";"316,819"
"14.10.2021";"316,869"
"13.10.2021";"316,148"
"12.10.2021";"315,83"
"11.10.2021";"316,436"
"08.10.2021";"316,967"
"07.10.2021";"317,401"
"06.10.2021";"317,279"
"05.10.2021";"317,472"
"04.10.2021";"317,903"
"01.10.2021";"317,922"
"30.09.2021";"317,6"
"29.09.2021";"317,85"
"28.09.2021";"317,598"
"27.09.2021";"317,916"
"24.09.2021";"317,997"
"23.09.2021";"318,254"
"22.09.2021";"319,139"
"21.09.2021";"319,208"
"20.09.2021";"319,054"
"17.09.2021";"318,707"
"16.09.2021";"318,989"
"15.09.2021";"319,065"
"14.09.2021";"319,309"
"13.09.2021";"319,18"
"10.09.2021";"319,166"
"09.09.2021";"319,448"
"08.09.2021";"318,934"
"07.09.2021";"318,898"
"06.09.2021";"319,538"
"03.09.2021";"319,499"
"02.09.2021";"319,771"
"01.09.2021";"319,586"
"31.08.2021";"319,723"
"30.08.2021";"320,329"
"27.08.2021";"320,121"
"26.08.2021";"320,122"
"25.08.2021";"320,268"
"24.08.2021";"320,962"
"23.08.2021";"321,031"
"20.08.2021";"321,203"
"19.08.2021";"321,138"
"18.08.2021";"321,15"
"17.08.2021";"321,021"
"16.08.2021";"321,016"
"13.08.2021";"320,938"
"12.08.2021";"320,954"
"11.08.2021";"320,954"
"10.08.2021";"321,025"
"09.08.2021";"321,04"
"06.08.2021";"321,045"
"05.08.2021";"321,668"
"04.08.2021";"321,499"
"03.08.2021";"321,418"
"02.08.2021";"321,285"
"30.07.2021";"321,018"
"29.07.2021";"320,902"
"28.07.2021";"320,848"
"27.07.2021";"320,664"
"26.07.2021";"320,315"
"23.07.2021";"320,262"
"22.07.2021";"320,233"
"21.07.2021";"319,918"
"20.07.2021";"320,123"
"19.07.2021";"319,79"
"16.07.2021";"319,387"
"15.07.2021";"319,152"
"14.07.2021";"318,964"
"13.07.2021";"318,775"
"12.07.2021";"318,693"
"09.07.2021";"318,544"
"08.07.2021";"318,876"
"07.07.2021";"318,668"
"06.07.2021";"318,267"
"05.07.2021";"317,522"
"02.07.2021";"317,758"
"01.07.2021";"317,361"
"30.06.2021";"317,359"
"29.06.2021";"316,942"
"28.06.2021";"317,044"
"25.06.2021";"316,681"
"24.06.2021";"317,004"
"23.06.2021";"316,953"
"22.06.2021";"316,724"
"21.06.2021";"316,86"
"18.06.2021";"317,374"
"17.06.2021";"317,226"
"16.06.2021";"317,513"
"15.06.2021";"317,392"
"14.06.2021";"317,624"
"11.06.2021";"317,74"
"10.06.2021";"317,365"
"09.06.2021";"317,362"
"08.06.2021";"316,938"
"07.06.2021";"316,627"
"04.06.2021";"316,733"
"03.06.2021";"316,376"
"02.06.2021";"316,42"
"01.06.2021";"316,119"
"31.05.2021";"316,009"
"28.05.2021";"316,056"
"27.05.2021";"315,849"
"26.05.2021";"316,226"
"25.05.2021";"315,736"
"24.05.2021";"315,332"
"21.05.2021";"315,191"
"20.05.2021";"314,905"
"19.05.2021";"315,086"
"18.05.2021";"315,221"
"17.05.2021";"315,309"
"14.05.2021";"315,353"
"13.05.2021";"315,263"
"12.05.2021";"315,526"
"11.05.2021";"316,02"
"10.05.2021";"316,774"
"07.05.2021";"316,814"
"06.05.2021";"316,976"
"05.05.2021";"316,948"
"04.05.2021";"317,067"
"03.05.2021";"316,568"
"30.04.2021";"316,469"
"29.04.2021";"316,281"
"28.04.2021";"316,74"
"27.04.2021";"316,944"
"26.04.2021";"316,998"
"23.04.2021";"316,989"
"22.04.2021";"317,056"
"21.04.2021";"317,042"
"20.04.2021";"316,975"
"19.04.2021";"316,728"
"16.04.2021";"316,973"
"15.04.2021";"317,208"
"14.04.2021";"316,783"
"13.04.2021";"317,104"
"12.04.2021";"317,201"
"09.04.2021";"317,186"
"08.04.2021";"317,66"
"07.04.2021";"317,473"
"06.04.2021";"317,407"
"05.04.2021";"317,26"
"01.04.2021";"317,209"
"31.03.2021";"316,467"
"30.03.2021";"316"
"29.03.2021";"316,485"
"26.03.2021";"316,88"
"25.03.2021";"317,173"
"24.03.2021";"316,92"
"23.03.2021";"316,8"
"22.03.2021";"316,468"
"19.03.2021";"316,265"
"18.03.2021";"315,902"
"17.03.2021";"316,264"
"16.03.2021";"316,886"
"15.03.2021";"316,9"
"12.03.2021";"316,404"
"11.03.2021";"316,761"
"10.03.2021";"316,498"
"09.03.2021";"316,446"
"08.03.2021";"316,256"
"05.03.2021";"316,496"
"04.03.2021";"316,764"
"03.03.2021";"316,574"
"02.03.2021";"317,136"
"01.03.2021";"316,964"
"26.02.2021";"315,821"
"25.02.2021";"315,835"
"24.02.2021";"316,816"
"23.02.2021";"317,039"
"22.02.2021";"317,418"
"19.02.2021";"317,101"
"18.02.2021";"317,358"
"17.02.2021";"317,711"
"16.02.2021";"317,51"
"15.02.2021";"317,829"
"12.02.2021";"318,31"
"11.02.2021";"318,71"
"10.02.2021";"318,513"
"09.02.2021";"318,541"
"08.02.2021";"318,461"
"05.02.2021";"318,407"
"04.02.2021";"318,368"
"03.02.2021";"318,482"
"02.02.2021";"318,424"
"01.02.2021";"318,513"
"29.01.2021";"318,316"
"28.01.2021";"318,526"
"27.01.2021";"318,947"
"26.01.2021";"318,959"
"25.01.2021";"319,272"
"22.01.2021";"318,841"
"21.01.2021";"318,68"
"20.01.2021";"319,043"
"19.01.2021";"318,839"
"18.01.2021";"318,785"
"15.01.2021";"319,071"
"14.01.2021";"319,318"
"13.01.2021";"318,92"
"12.01.2021";"318,411"
"11.01.2021";"318,999"
